,Year,Month,Age_EDC3 (yrs BP),Mean Irish Air temp (deg C),Irish rainfall (mm),GMST Anomaly Yearly,GMST Anomaly Uncertainty,GMST 20yr anomaly,GMST 20yr Uncertainty,Day,Muana Loa monthly avg CO2 (ppmv),Muana Loa De-seasonalized CO2 (ppmv),Muana Loa Uncertainty of Mean CO2 (ppmv),CO2 (ppmv),CO2 Ice-core data source,Temperature Anomaly (Jouvel),CH4 [ppbv]
5845,,,122877.69,,,,,,,,,,,,,2.34,
5846,,,122917.64,,,,,,,,,,,,,1.07,
5847,,,122958.3,,,,,,,,,,,,,2.44,
5848,,,122968.0,,,,,,,,,,,,,,598.0
5849,,,122998.59,,,,,,,,,,,,,2.09,
5850,,,123038.05,,,,,,,,,,,,,2.14,
5851,,,123070.0,,,,,,,,,,,276.4,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
5852,,,123077.97,,,,,,,,,,,,,1.65,
5853,,,123118.27,,,,,,,,,,,,,2.32,
5854,,,123159.97,,,,,,,,,,,,,0.52,
5855,,,123202.02,,,,,,,,,,,,,2.45,
5856,,,123242.46,,,,,,,,,,,,,2.37,
5857,,,123279.0,,,,,,,,,,,,,,604.0
5858,,,123281.46,,,,,,,,,,,,,1.74,
5859,,,123322.69,,,,,,,,,,,,,1.29,
5860,,,123363.62,,,,,,,,,,,,,2.55,
5861,,,123404.65,,,,,,,,,,,,,1.09,
5862,,,123445.0,,,,,,,,,,,,,,601.0
5863,,,123446.17,,,,,,,,,,,,,2.2,
5864,,,123486.35,,,,,,,,,,,,,1.48,
5865,,,123527.1,,,,,,,,,,,,,3.01,
5866,,,123566.48,,,,,,,,,,,,,1.48,
5867,,,123607.06,,,,,,,,,,,,,1.3,
5868,,,123648.86,,,,,,,,,,,,,2.39,
5869,,,123677.0,,,,,,,,,,,,,,622.0
5870,,,123688.49,,,,,,,,,,,,,2.73,
5871,,,123726.31,,,,,,,,,,,,,2.3,
5872,,,123764.95,,,,,,,,,,,,,2.32,
5873,,,123804.79,,,,,,,,,,,,,1.52,
5874,,,123815.0,,,,,,,,,,,,,,602.0
5875,,,123826.0,,,,,,,,,,,,,,630.0
5876,,,123845.08,,,,,,,,,,,,,3.12,
5877,,,123858.0,,,,,,,,,,,,,,
5878,,,123882.34,,,,,,,,,,,,,2.31,
5879,,,123921.38,,,,,,,,,,,,,2.04,
5880,,,123960.61,,,,,,,,,,,,,2.47,
5881,,,124000.24,,,,,,,,,,,,,1.62,
5882,,,124041.36,,,,,,,,,,,,,0.83,
5883,,,124077.0,,,,,,,,,,,,,,618.0
5884,,,124085.54,,,,,,,,,,,,,2.51,
5885,,,124124.33,,,,,,,,,,,,,2.46,
5886,,,124162.85,,,,,,,,,,,,,2.33,
5887,,,124200.23,,,,,,,,,,,,,3.77,
5888,,,124213.0,,,,,,,,,,,268.7,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
5889,,,124235.39,,,,,,,,,,,,,2.5,
5890,,,124244.0,,,,,,,,,,,,,,619.0
5891,,,124257.0,,,,,,,,,,,266.6,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
5892,,,124273.03,,,,,,,,,,,,,2.96,
5893,,,124306.0,,,,,,,,,,,,,,
5894,,,124309.36,,,,,,,,,,,,,3.66,
5895,,,124345.41,,,,,,,,,,,,,1.93,
5896,,,124384.84,,,,,,,,,,,,,2.48,
5897,,,124423.69,,,,,,,,,,,,,2.11,
5898,,,124462.1,,,,,,,,,,,,,2.92,
5899,,,124501.2,,,,,,,,,,,,,1.39,
5900,,,124542.38,,,,,,,,,,,,,1.54,
5901,,,124571.0,,,,,,,,,,,,,,
5902,,,124584.57,,,,,,,,,,,,,0.84,
5903,,,124597.0,,,,,,,,,,,,,,610.0
5904,,,124628.41,,,,,,,,,,,,,1.85,
5905,,,124669.56,,,,,,,,,,,,,2.13,
5906,,,124710.93,,,,,,,,,,,,,0.87,
5907,,,124754.38,,,,,,,,,,,,,0.6,
5908,,,124789.0,,,,,,,,,,,266.3,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
5909,,,124799.05,,,,,,,,,,,,,1.71,
5910,,,124841.17,,,,,,,,,,,,,2.1,
5911,,,124876.0,,,,,,,,,,,,,,
5912,,,124880.67,,,,,,,,,,,,,2.73,
5913,,,124919.81,,,,,,,,,,,,,1.57,
5914,,,124959.57,,,,,,,,,,,,,2.23,
5915,,,125000.62,,,,,,,,,,,,,1.11,
5916,,,125043.48,,,,,,,,,,,,,0.81,
5917,,,125081.0,,,,,,,,,,,279.7,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
5918,,,125088.23,,,,,,,,,,,,,2.05,
5919,,,125129.01,,,,,,,,,,,,,0.92,
5920,,,125172.35,,,,,,,,,,,,,1.27,
5921,,,125176.0,,,,,,,,,,,,,,649.0
5922,,,125214.9,,,,,,,,,,,,,2.01,
5923,,,125256.18,,,,,,,,,,,,,1.74,
5924,,,125262.0,,,,,,,,,,,273,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
5925,,,125297.26,,,,,,,,,,,,,1.44,
5926,,,125339.46,,,,,,,,,,,,,0.96,
5927,,,125354.0,,,,,,,,,,,,,,645.0
5928,,,125383.32,,,,,,,,,,,,,1.9,
5929,,,125424.0,,,,,,,,,,,,,,623.0
5930,,,125424.47,,,,,,,,,,,,,1.68,
5931,,,125434.0,,,,,,,,,,,277.1,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
5932,,,125465.25,,,,,,,,,,,,,2.03,
5933,,,125468.0,,,,,,,,,,,,,,677.0
5934,,,125505.55,,,,,,,,,,,,,1.99,
5935,,,125545.83,,,,,,,,,,,,,1.14,
5936,,,125588.8,,,,,,,,,,,,,1.27,
5937,,,125631.79,,,,,,,,,,,,,1.33,
5938,,,125674.44,,,,,,,,,,,,,1.5,
5939,,,125679.0,,,,,,,,,,,,,,672.0
5940,,,125717.17,,,,,,,,,,,,,1.08,
5941,,,125746.0,,,,,,,,,,,,,,
5942,,,125759.85,,,,,,,,,,,,,1.62,
5943,,,125803.1,,,,,,,,,,,,,0.59,
5944,,,125848.23,,,,,,,,,,,,,0.21,
5945,,,125894.48,,,,,,,,,,,,,2.09,
5946,,,125935.34,,,,,,,,,,,,,1.39,
5947,,,125977.98,,,,,,,,,,,,,1.08,
5948,,,126021.5,,,,,,,,,,,,,1.11,
5949,,,126023.0,,,,,,,,,,,,,,
5950,,,126063.77,,,,,,,,,,,,,2.28,
5951,,,126093.0,,,,,,,,,,,,,,633.0
5952,,,126105.76,,,,,,,,,,,,,0.79,
5953,,,126148.1,,,,,,,,,,,,,2.14,
5954,,,126188.9,,,,,,,,,,,,,0.84,
5955,,,126200.0,,,,,,,,,,,,,,644.0
5956,,,126233.47,,,,,,,,,,,,,0.91,
5957,,,126276.93,,,,,,,,,,,,,2.06,
5958,,,126317.73,,,,,,,,,,,,,2.06,
5959,,,126343.0,,,,,,,,,,,,,,644.0
5960,,,126347.0,,,,,,,,,,,273.7,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
5961,,,126359.44,,,,,,,,,,,,,0.43,
5962,,,126380.0,,,,,,,,,,,,,,636.0
5963,,,126403.33,,,,,,,,,,,,,1.11,
5964,,,126448.19,,,,,,,,,,,,,0.33,
5965,,,126475.0,,,,,,,,,,,,,,
5966,,,126494.47,,,,,,,,,,,,,0.49,
5967,,,126540.62,,,,,,,,,,,,,1.33,
5968,,,126583.49,,,,,,,,,,,,,1.16,
5969,,,126598.0,,,,,,,,,,,267.1,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
5970,,,126626.23,,,,,,,,,,,,,1.77,
5971,,,126652.0,,,,,,,,,,,,,,632.0
5972,,,126667.51,,,,,,,,,,,,,1.91,
5973,,,126708.47,,,,,,,,,,,,,1.5,
5974,,,126749.21,,,,,,,,,,,,,2.39,
5975,,,126788.54,,,,,,,,,,,,,2.6,
5976,,,126809.0,,,,,,,,,,,,,,
5977,,,126826.68,,,,,,,,,,,,,2.14,
5978,,,126865.56,,,,,,,,,,,,,2.29,
5979,,,126886.0,,,,,,,,,,,262.5,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
5980,,,126903.68,,,,,,,,,,,,,3.21,
5981,,,126940.33,,,,,,,,,,,,,2.53,
5982,,,126977.69,,,,,,,,,,,,,3.18,
5983,,,127008.0,,,,,,,,,,,,,,638.0
5984,,,127015.08,,,,,,,,,,,,,2.14,
5985,,,127052.56,,,,,,,,,,,,,2.79,
5986,,,127090.17,,,,,,,,,,,,,3.2,
5987,,,127126.25,,,,,,,,,,,,,2.65,
5988,,,127132.0,,,,,,,,,,,262.6,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
5989,,,127164.15,,,,,,,,,,,,,1.9,
5990,,,127203.22,,,,,,,,,,,,,2.16,
5991,,,127214.0,,,,,,,,,,,,,,655.0
5992,,,127242.68,,,,,,,,,,,,,2.25,
5993,,,127281.38,,,,,,,,,,,,,2.61,
5994,,,127318.88,,,,,,,,,,,,,2.86,
5995,,,127357.12,,,,,,,,,,,,,1.66,
5996,,,127396.72,,,,,,,,,,,,,1.89,
5997,,,127437.05,,,,,,,,,,,,,2.08,
5998,,,127440.0,,,,,,,,,,,,,,666.0
5999,,,127445.0,,,,,,,,,,,,,,
6000,,,127475.67,,,,,,,,,,,,,2.98,
6001,,,127512.26,,,,,,,,,,,,,3.33,
6002,,,127526.0,,,,,,,,,,,,,,683.0
6003,,,127548.32,,,,,,,,,,,,,2.44,
6004,,,127585.74,,,,,,,,,,,,,2.77,
6005,,,127622.0,,,,,,,,,,,275.3,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6006,,,127622.48,,,,,,,,,,,,,2.95,
6007,,,127659.96,,,,,,,,,,,,,2.04,
6008,,,127697.8,,,,,,,,,,,,,2.95,
6009,,,127716.0,,,,,,,,,,,,,,653.0
6010,,,127734.85,,,,,,,,,,,,,3.59,
6011,,,127773.32,,,,,,,,,,,,,3.25,
6012,,,127810.37,,,,,,,,,,,,,2.81,
6013,,,127845.65,,,,,,,,,,,,,4.4,
6014,,,127878.51,,,,,,,,,,,,,3.36,
6015,,,127890.0,,,,,,,,,,,,,,687.0
6016,,,127907.0,,,,,,,,,,,275.6,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6017,,,127912.61,,,,,,,,,,,,,3.93,
6018,,,127946.63,,,,,,,,,,,,,4.32,
6019,,,127979.1,,,,,,,,,,,,,4.43,
6020,,,128012.79,,,,,,,,,,,,,3.36,
6021,,,128046.58,,,,,,,,,,,,,3.97,
6022,,,128079.42,,,,,,,,,,,,,3.2,
6023,,,128080.00000000001,,,,,,,,,,,,,,708.0
6024,,,128112.85,,,,,,,,,,,,,3.47,
6025,,,128146.77,,,,,,,,,,,,,3.26,
6026,,,128181.64,,,,,,,,,,,,,4.38,
6027,,,128215.27,,,,,,,,,,,,,2.56,
6028,,,128249.14,,,,,,,,,,,,,4.79,
6029,,,128284.42,,,,,,,,,,,,,4.0,
6030,,,128300.00000000001,,,,,,,,,,,,,,
6031,,,128317.01,,,,,,,,,,,,,2.9,
6032,,,128344.0,,,,,,,,,,,274,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6033,,,128348.9,,,,,,,,,,,,,4.08,
6034,,,128364.0,,,,,,,,,,,,,,710.0
6035,,,128372.0,,,,,,,,,,,287.1,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6036,,,128380.27,,,,,,,,,,,,,3.46,
6037,,,128399.0,,,,,,,,,,,,,,699.0
6038,,,128411.51,,,,,,,,,,,,,4.79,
6039,,,128442.71,,,,,,,,,,,,,4.71,
6040,,,128474.04,,,,,,,,,,,,,4.06,
6041,,,128505.51,,,,,,,,,,,,,4.86,
6042,,,128537.06,,,,,,,,,,,,,3.84,
6043,,,128567.3,,,,,,,,,,,,,3.1,
6044,,,128576.0,,,,,,,,,,,,,,700.0
6045,,,128598.18,,,,,,,,,,,,,3.66,
6046,,,128609.0,,,,,,,,,,,286.8,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6047,,,128630.84,,,,,,,,,,,,,4.84,
6048,,,128632.0,,,,,,,,,,,,,,704.0
6049,,,128651.99999999999,,,,,,,,,,,,,,
6050,,,128662.31,,,,,,,,,,,,,5.46,
6051,,,128693.61,,,,,,,,,,,,,3.96,
6052,,,128726.07,,,,,,,,,,,,,3.34,
6053,,,128758.58,,,,,,,,,,,,,4.3,
6054,,,128791.02,,,,,,,,,,,,,4.59,
6055,,,128812.00000000001,,,,,,,,,,,,,,676.0
6056,,,128822.28,,,,,,,,,,,,,4.51,
6057,,,128854.98,,,,,,,,,,,,,3.16,
6058,,,128866.0,,,,,,,,,,,282.6,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6059,,,128889.16,,,,,,,,,,,,,3.79,
6060,,,128921.88,,,,,,,,,,,,,3.88,
6061,,,128955.81,,,,,,,,,,,,,2.35,
6062,,,128990.86,,,,,,,,,,,,,3.52,
6063,,,129007.0,,,,,,,,,,,,,,
6064,,,129024.48,,,,,,,,,,,,,3.66,
6065,,,129057.61,,,,,,,,,,,,,4.61,
6066,,,129062.00000000001,,,,,,,,,,,,,,552.0
6067,,,129090.45,,,,,,,,,,,,,3.38,
6068,,,129124.66,,,,,,,,,,,,,3.12,
6069,,,129125.0,,,,,,,,,,,,,,565.0
6070,,,129146.0,,,,,,,,,,,264.1,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6071,,,129158.12,,,,,,,,,,,,,4.09,
6072,,,129191.06,,,,,,,,,,,,,3.8,
6073,,,129223.7,,,,,,,,,,,,,3.77,
6074,,,129255.54,,,,,,,,,,,,,4.56,
6075,,,129286.76,,,,,,,,,,,,,2.65,
6076,,,129322.67,,,,,,,,,,,,,2.98,
6077,,,129340.0,,,,,,,,,,,263.4,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6078,,,129348.00000000001,,,,,,,,,,,,,,540.0
6079,,,129358.32,,,,,,,,,,,,,2.88,
6080,,,129393.26,,,,,,,,,,,,,4.35,
6081,,,129411.0,,,,,,,,,,,,,,
6082,,,129425.21,,,,,,,,,,,,,3.44,
6083,,,129458.6,,,,,,,,,,,,,3.06,
6084,,,129492.83,,,,,,,,,,,,,3.77,
6085,,,129525.97,,,,,,,,,,,,,3.26,
6086,,,129559.68,,,,,,,,,,,,,3.32,
6087,,,129593.65,,,,,,,,,,,,,3.46,
6088,,,129627.24,,,,,,,,,,,,,3.37,
6089,,,129652.0,,,,,,,,,,,257.9,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6090,,,129661.29,,,,,,,,,,,,,3.08,
6091,,,129675.00000000001,,,,,,,,,,,,,,560.0
6092,,,129696.28,,,,,,,,,,,,,1.93,
6093,,,129734.17,,,,,,,,,,,,,2.42,
6094,,,129736.0,,,,,,,,,,,259,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6095,,,129755.0,,,,,,,,,,,,,,
6096,,,129769.73,,,,,,,,,,,,,3.7,
6097,,,129804.18,,,,,,,,,,,,,3.31,
6098,,,129837.7,,,,,,,,,,,,,2.92,
6099,,,129872.62,,,,,,,,,,,,,3.08,
6100,,,129898.0,,,,,,,,,,,,,,524.0
6101,,,129907.08,,,,,,,,,,,,,3.35,
6102,,,129941.25,,,,,,,,,,,,,2.31,
6103,,,129977.17,,,,,,,,,,,,,2.72,
6104,,,130013.2,,,,,,,,,,,,,2.91,
6105,,,130048.76,,,,,,,,,,,,,3.39,
6106,,,130083.05,,,,,,,,,,,,,1.57,
6107,,,130121.55,,,,,,,,,,,,,2.12,
6108,,,130158.45,,,,,,,,,,,,,2.82,
6109,,,130167.0,,,,,,,,,,,,,,
6110,,,130172.0,,,,,,,,,,,,,,542.0
6111,,,130193.95,,,,,,,,,,,,,2.19,
6112,,,130231.13,,,,,,,,,,,,,1.91,
6113,,,130268.49,,,,,,,,,,,,,2.61,
6114,,,130305.08,,,,,,,,,,,,,2.75,
6115,,,130340.94,,,,,,,,,,,,,1.67,
6116,,,130380.0,,,,,,,,,,,,,1.64,
6117,,,130417.49,,,,,,,,,,,,,3.25,
6118,,,130455.67,,,,,,,,,,,,,0.77,
6119,,,130495.66,,,,,,,,,,,,,1.14,
6120,,,130536.9,,,,,,,,,,,,,2.15,
6121,,,130549.0,,,,,,,,,,,,,,492.0
6122,,,130575.08,,,,,,,,,,,,,1.55,
6123,,,130614.38,,,,,,,,,,,,,1.34,
6124,,,130654.97,,,,,,,,,,,,,0.89,
6125,,,130696.53,,,,,,,,,,,,,1.04,
6126,,,130738.14,,,,,,,,,,,,,1.0,
6127,,,130779.9,,,,,,,,,,,,,0.81,
6128,,,130822.06,,,,,,,,,,,,,0.9,
6129,,,130865.42,,,,,,,,,,,,,-0.18,
6130,,,130909.95,,,,,,,,,,,,,0.42,
6131,,,130954.36,,,,,,,,,,,,,0.63,
6132,,,130997.77,,,,,,,,,,,,,0.46,
6133,,,131041.42,,,,,,,,,,,,,0.4,
6134,,,131085.27,,,,,,,,,,,,,0.77,
6135,,,131128.16,,,,,,,,,,,,,0.35,
6136,,,131146.0,,,,,,,,,,,,,,477.0
6137,,,131172.68,,,,,,,,,,,,,-0.32,
6138,,,131195.0,,,,,,,,,,,,,,491.0
6139,,,131218.58,,,,,,,,,,,,,0.4,
6140,,,131263.85,,,,,,,,,,,,,0.49,
6141,,,131308.35,,,,,,,,,,,,,0.07,
6142,,,131329.0,,,,,,,,,,,245,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6143,,,131352.51,,,,,,,,,,,,,0.75,
6144,,,131396.18,,,,,,,,,,,,,-0.23,
6145,,,131442.16,,,,,,,,,,,,,-0.12,
6146,,,131455.0,,,,,,,,,,,240.4,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6147,,,131488.38,,,,,,,,,,,,,-1.67,
6148,,,131541.49,,,,,,,,,,,,,-1.17,
6149,,,131592.3,,,,,,,,,,,,,-0.69,
6150,,,131641.15,,,,,,,,,,,,,-1.13,
6151,,,131691.68,,,,,,,,,,,,,-1.09,
6152,,,131728.0,,,,,,,,,,,228.9,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6153,,,131742.29,,,,,,,,,,,,,-1.59,
6154,,,131789.0,,,,,,,,,,,,,,
6155,,,131794.98,,,,,,,,,,,,,-1.52,
6156,,,131795.0,,,,,,,,,,,,,,453.0
6157,,,131847.68,,,,,,,,,,,,,-1.76,
6158,,,131901.23,,,,,,,,,,,,,-1.78,
6159,,,131954.6,,,,,,,,,,,,,-1.38,
6160,,,132008.43,,,,,,,,,,,,,-2.85,
6161,,,132065.99,,,,,,,,,,,,,-2.6,
6162,,,132123.28,,,,,,,,,,,,,-1.52,
6163,,,132176.91,,,,,,,,,,,,,-1.66,
6164,,,132229.66,,,,,,,,,,,,,-1.33,
6165,,,132281.8,,,,,,,,,,,,,-2.1,
6166,,,132336.8,,,,,,,,,,,,,-2.32,
6167,,,132393.3,,,,,,,,,,,,,-2.28,
6168,,,132449.76,,,,,,,,,,,,,-3.15,
6169,,,132492.0,,,,,,,,,,,223.5,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6170,,,132506.5,,,,,,,,,,,,,-2.13,
6171,,,132563.55,,,,,,,,,,,,,-3.14,
6172,,,132623.91,,,,,,,,,,,,,-3.27,
6173,,,132687.15,,,,,,,,,,,,,-2.73,
6174,,,132746.49,,,,,,,,,,,,,-3.46,
6175,,,132808.79,,,,,,,,,,,,,-3.27,
6176,,,132871.34,,,,,,,,,,,,,-3.74,
6177,,,132935.42,,,,,,,,,,,,,-3.55,
6178,,,132999.57,,,,,,,,,,,,,-4.35,
6179,,,133067.17,,,,,,,,,,,,,-4.13,
6180,,,133069.0,,,,,,,,,,,223.9,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6181,,,133105.0,,,,,,,,,,,220.3,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6182,,,133133.98,,,,,,,,,,,,,-3.03,
6183,,,133194.97,,,,,,,,,,,,,-3.21,
6184,,,133258.03,,,,,,,,,,,,,-4.71,
6185,,,133327.2,,,,,,,,,,,,,-4.68,
6186,,,133334.0,,,,,,,,,,,,,,
6187,,,133340.0,,,,,,,,,,,,,,431.0
6188,,,133397.13,,,,,,,,,,,,,-3.57,
6189,,,133427.0,,,,,,,,,,,210.6,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6190,,,133461.26,,,,,,,,,,,,,-2.99,
6191,,,133524.19,,,,,,,,,,,,,-3.7,
6192,,,133588.27,,,,,,,,,,,,,-4.48,
6193,,,133657.97,,,,,,,,,,,,,-4.8,
6194,,,133729.47,,,,,,,,,,,,,-5.32,
6195,,,133802.56,,,,,,,,,,,,,-3.66,
6196,,,133869.86,,,,,,,,,,,,,-5.02,
6197,,,133941.3,,,,,,,,,,,,,-4.84,
6198,,,134013.56,,,,,,,,,,,,,-5.18,
6199,,,134087.38,,,,,,,,,,,,,-5.7,
6200,,,134123.0,,,,,,,,,,,208.9,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6201,,,134163.98,,,,,,,,,,,,,-4.65,
6202,,,134205.0,,,,,,,,,,,,,,
6203,,,134211.0,,,,,,,,,,,,,,399.0
6204,,,134235.94,,,,,,,,,,,,,-5.61,
6205,,,134287.0,,,,,,,,,,,203.7,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6206,,,134312.91,,,,,,,,,,,,,-5.48,
6207,,,134389.48,,,,,,,,,,,,,-5.47,
6208,,,134466.33,,,,,,,,,,,,,-5.89,
6209,,,134545.25,,,,,,,,,,,,,-5.79,
6210,,,134623.97,,,,,,,,,,,,,-5.76,
6211,,,134703.02,,,,,,,,,,,,,-6.31,
6212,,,134785.16,,,,,,,,,,,,,-6.07,
6213,,,134866.4,,,,,,,,,,,,,-6.29,
6214,,,134949.22,,,,,,,,,,,,,-6.88,
6215,,,134960.0,,,,,,,,,,,204.5,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6216,,,135003.0,,,,,,,,,,,,,,352.0
6217,,,135036.17,,,,,,,,,,,,,-8.34,
6218,,,135114.0,,,,,,,,,,,200.4,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6219,,,135124.21,,,,,,,,,,,,,-6.99,
6220,,,135207.0,,,,,,,,,,,198,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6221,,,135213.35,,,,,,,,,,,,,-7.66,
6222,,,135306.88,,,,,,,,,,,,,-7.77,
6223,,,135401.93,,,,,,,,,,,,,-7.73,
6224,,,135496.88,,,,,,,,,,,,,-7.8,
6225,,,135592.54,,,,,,,,,,,,,-7.15,
6226,,,135603.0,,,,,,,,,,,198,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6227,,,135683.0,,,,,,,,,,,,,,357.0
6228,,,135691.1,,,,,,,,,,,,,-6.83,
6229,,,135779.35,,,,,,,,,,,,,-8.01,
6230,,,135875.63,,,,,,,,,,,,,-7.47,
6231,,,135883.0,,,,,,,,,,,201.7,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6232,,,135967.96,,,,,,,,,,,,,-6.54,
6233,,,135976.0,,,,,,,,,,,,,,
6234,,,136011.0,,,,,,,,,,,200.7,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6235,,,136055.32,,,,,,,,,,,,,-7.39,
6236,,,136147.36,,,,,,,,,,,,,-8.39,
6237,,,136247.78,,,,,,,,,,,,,-7.89,
6238,,,136251.0,,,,,,,,,,,202.4,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6239,,,136345.2,,,,,,,,,,,,,-8.48,
6240,,,136359.0,,,,,,,,,,,,,,
6241,,,136367.0,,,,,,,,,,,,,,374.0
6242,,,136447.4,,,,,,,,,,,,,-8.73,
6243,,,136552.17,,,,,,,,,,,,,-8.77,
6244,,,136567.0,,,,,,,,,,,195.8,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6245,,,136655.0,,,,,,,,,,,201.1,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6246,,,136656.1,,,,,,,,,,,,,-8.27,
6247,,,136659.0,,,,,,,,,,,,,,377.0
6248,,,136751.8,,,,,,,,,,,,,-8.51,
6249,,,136853.41,,,,,,,,,,,,,-8.12,
6250,,,136953.35,,,,,,,,,,,,,-8.46,
6251,,,137055.78,,,,,,,,,,,,,-8.68,
6252,,,137158.86,,,,,,,,,,,,,-7.44,
6253,,,137253.47,,,,,,,,,,,,,-7.46,
6254,,,137293.0,,,,,,,,,,,194.3,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6255,,,137347.4,,,,,,,,,,,,,-8.28,
6256,,,137383.0,,,,,,,,,,,,,,
6257,,,137393.0,,,,,,,,,,,,,,348.0
6258,,,137447.74,,,,,,,,,,,,,-8.11,
6259,,,137547.29,,,,,,,,,,,,,-7.77,
6260,,,137633.0,,,,,,,,,,,193.4,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6261,,,137646.82,,,,,,,,,,,,,-8.35,
6262,,,137686.0,,,,,,,,,,,,,,339.0
6263,,,137694.0,,,,,,,,,,,,,,
6264,,,137743.42,,,,,,,,,,,,,-8.59,
6265,,,137847.03,,,,,,,,,,,,,-8.19,
6266,,,137947.48,,,,,,,,,,,,,-7.77,
6267,,,137982.0,,,,,,,,,,,194.2,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6268,,,138046.02,,,,,,,,,,,,,-8.33,
6269,,,138147.46,,,,,,,,,,,,,-8.06,
6270,,,138185.0,,,,,,,,,,,190.2,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6271,,,138226.0,,,,,,,,,,,,,,
6272,,,138247.23,,,,,,,,,,,,,-8.49,
6273,,,138350.5,,,,,,,,,,,,,-8.53,
6274,,,138408.0,,,,,,,,,,,,,,318.0
6275,,,138453.82,,,,,,,,,,,,,-7.93,
6276,,,138553.56,,,,,,,,,,,,,-8.85,
6277,,,138659.46,,,,,,,,,,,,,-9.01,
6278,,,138763.28,,,,,,,,,,,,,-8.78,
6279,,,138870.26,,,,,,,,,,,,,-9.43,
6280,,,138982.88,,,,,,,,,,,,,-9.07,
6281,,,139092.83,,,,,,,,,,,,,-8.94,
6282,,,139201.45,,,,,,,,,,,,,-9.32,
6283,,,139275.0,,,,,,,,,,,192.3,Vostok (Petit et al. 1999; Pepin et al. 2001; Raynaud et al. 2005) LGGE,,
6284,,,139310.05,,,,,,,,,,,,,-8.77,
